"country","state","respondentId","surveyStatus","studyId","title","Q1","Q2","Q3","Q4","Q5","Q6-1","Q6-2","Q6-3","Q6-4","Q6-5","Q6-6","Q6-7","Q6-8","Q6-9","Q6-10","Q7","Q8-1","Q8-2","Q8-3","Q8-4","Q8-5","Q9-1","Q9-2","Q9-3","Q9-4","Q9-5","Q9-6","Q9-7","Q9-8","Q9-9","Q9-10","Q10","Q12-1","Q12-2","Q13","Q16-1","Q16-2","Q16-3","Q16-4","Q16-5","Q17","Q18","Q19","Q20","Q21","Q22","Q23","Q24","Q25","Q11","Q14","Q15","wave"
"CN","Zhejiang","9a2ed0ec-9a5e-8dbd-d99a-46d3124f5aaa","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","1",-1,"4","3","2","11","11","11","2","1","11","11","3","11","11","2","5","3","2","4","1","3","11","11","1","11","11","11","11","2","11","1,2","2,3","5,6","2,3","1","4","5","3","2","2","2","2",,"2","1","2","2","NO","2",,,"non_us1"
"JP","Toyama","d6ceb1d9-c75b-698a-dc21-c9804d6e7eaa","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","3","5","6","2","1","2","11","11","3","11","11","11","11","11","2","3","5","2","4","1","11","2","11","1","3","11","11","11","11","11","1","15","9","5,7","3","5","2","4","1","4","3","2",,"3","3","2","3","np","2",,,"non_us1"
"IN","Gujarat","d4991a1b-a9eb-6b91-6a22-922fbd7d36ea","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","2","4","6","2","1","11","11","11","3","2","11","11","11","11","3","2","1","4","5","3","11","1","11","11","11","11","3","2","11","11","1","8,9,10","1,2,3,4,5,6","2,8,9,10","3","1","4","5","2","2","1","1","I carry a sanitizer spray which I spray before and after I touch it. Also after reaching home I directly go to shower and put my clothes in savlon/dettol and wash them separately too.","3","1","2","1","Social Distancing has to be a dictum ","2","1,2","5","non_us1"
"CN","Guangdong","23f9c2da-71e6-3605-4c5b-ca958e184be9","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","1",-1,"2","2","1","11","11","11","2","11","3","11","1","11","11","3","4","2","1","3","5","2","11","11","11","11","3","11","1","11","11","1","15","1,5","12","5","3","4","1","2","2","2","2",,"3","2","4","2","no","2",,,"non_us1"
"CN","Beijing","e839a6d4-a36f-334c-b3ae-197eee1567f1","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","3","5","6","1","1","2","11","11","3","11","11","11","11","11","2","1","4","2","3","5","2","1","11","11","11","11","11","11","3","11","2","3,7,9,11,12,13,14","1,2,4,5,6,8,10,13","1,13,14","1","2","3","5","4","3","2","1","wear mask","3","2","4","2","NO","2","3,4,5,6","2,3,4,5","non_us1"
"AU","Australian Capital Territory","7bdc0dac-5ab3-0255-d657-d8e794c40da3","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","3","6","6","2","1","3","11","11","11","2","11","11","11","11","3","2","4","3","1","5","11","2","11","11","11","11","11","1","3","11","1","15","15","15","2","5","3","4","1","1","1","1","Wearing scrubs to work and then changing, washing clothes and self +++, wiping counters etc more often","3","2","2","2","Why is Trump allowed to be president in your country.","3",,,"non_us1"
"JP","Hokkaido","efbbeccf-b625-d7b0-2364-d149f7d805f3","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","1",-1,"6","6","2","11","11","11","11","11","3","1","2","11","11","2","4","5","2","1","3","11","11","11","11","2","11","11","3","11","1","2","1","4","1,3","5","1","2","3","4","2","2","2",,"3","3","3","3","nothing","5",,,"non_us1"
"CN","Beijing","33dda141-c323-80ca-da65-24fb9e84fc85","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","1",-1,"2","2","1","11","11","11","1","3","11","11","2","11","11","3","4","5","1","2","3","11","11","11","11","11","3","11","11","2","1","1,2","2,5,8,9,11,12,13,14","1,2,5,8,9","2,8","5","1","3","2","4","2","1","1","消杀和常备药物","2","2","2","2","没有","1","1,2","2","non_us1"
"CN","Liaoning","573ecfc1-2add-2924-9156-ef4ce5d07217","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","1",-1,"1","1","1","1","11","11","11","2","11","3","11","11","11","3","4","2","5","1","3","11","11","11","3","2","11","11","1","11","11","3","15","1,2,5,12","15","3","1","5","4","2","1","1","1","ventilate","3","3","3","2","No",,,,"non_us1"
"AU","Victoria","bda382f4-065a-4af4-9def-c70f544433ad","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","4","6","6","2","1","11","2","11","11","11","11","3","11","11","1","1","4","3","5","2","1","3","11","2","11","11","11","11","11","11","3","15","15","15","3","5","4","2","1","1","1","1","Removing and washing clothes and having shower before greeting my family","2","1","2","3","No",,,,"non_us1"
"CN","Shandong","ea9e2e68-cd4b-7cf6-392e-a619f0a24475","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","2",0,"2","2","2","11","3","2","11","11","1","11","11","11","11","1","4","2","1","3","5","11","11","2","11","11","11","11","11","1","3","1","13","14","1,4,13","3","5","4","2","1","2","2","1","内","1","1","2","1","内","1",,,"non_us1"
"CN","Hebei","a5f8d31f-ae3c-b778-076f-e4e42d93170f","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","1",-1,"3","3","1","2","11","11","3","11","11","11","1","11","11","2","2","5","4","1","3","2","11","11","3","11","11","11","11","1","11","3","15","15","8,15","2","3","4","5","1","1","1","1","在家隔离","2","2","1","2","特效药物",,,,"non_us1"
"CN","Hebei","194f456f-0dbf-317d-7a0c-15673bb010a5","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","1",-1,"4","5","1","11","11","11","3","11","2","1","11","11","11","2","4","1","5","2","3","11","11","11","11","11","11","1","3","2","11","3","15","15","15","2","4","3","5","1","1","1","1","不出门","2","2","1","2","治疗方案",,,,"non_us1"
"CN","Beijing","3dfc360e-b272-50bf-5c6b-78451a4c49ae","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","1",-1,"2","2","2","11","11","11","3","2","11","11","1","11","11","2","4","2","1","3","5","11","11","1","11","11","11","11","3","2","11","3","6,8,10","1,2,5","1,2","1","4","3","5","2","2","2","2",,"2","2","2","2","NO",,"2","2,3","non_us1"
"IN","Maharashtra","57e94086-1e63-a513-2501-fc2239555813","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","2","3","3","1","1","11","3","11","11","2","11","11","11","11","2","1","3","5","2","4","11","11","11","1","3","11","2","11","11","11","1,2","4,8,12","7,8,9","1,2,8","4","5","2","1","3","1","1","1","Frequent washing of hands with soap water. Use of sanitisers. Take a bath after coming home from clinic. Isolating fomites. Warm saline water gargles ","2","1","3","2","When would be a prophylactic covid 19 vaccine be available.? ","2","4,5","2,5","non_us1"
"CN","Henan","f2a55f40-683e-3f24-c524-52e04814066e","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","1",-1,"1","1","1","1","11","11","11","11","3","11","2","11","11","3","4","1","2","5","3","2","11","11","3","1","11","11","11","11","11","1,2","1,2,9,11,12,14","3,4,5,6,7,8,10,13,15","1,5,12,13,14","3","2","4","1","5","3","3","2",,"2","3","2","1","no","2","1,3,5,6","not sure","non_us1"
"CN","Guangdong","e01aa5b3-b94d-1f2c-6da9-085ac6877f3a","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","1",-1,"5","5","1","11","11","11","11","1","3","11","2","11","11","4","1","3","2","4","5","3","11","11","2","1","11","11","11","11","11","2","3,6,9","1,13","1","3","5","4","2","1","3","3","2",,"3","1","4","2","stay at home","2",,,"non_us1"
"AU","New South Wales","327fd1a2-93f8-65fd-7b33-a815951a0b78","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","5","6","6","2","2","11","11","11","11","1","3","11","11","11","2","1","2","3","5","4","11","11","11","11","2","1","11","3","11","11","3","15","15","15","4","5","3","2","1","2","1","1","Washing my hands just after arriving home. Avoiding contact with others and self isolating outside from work and my partner. ","3","2","2","2","The impact of having healthcare workers, especially nurses and doctors, working in areas out of their normal scope of practice, can have on their own safety and mental health.  ",,,,"non_us1"
"JP","Nagasaki","730aed35-3562-0772-3ea9-6f505d18975d","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","3","1","1","1","1","11","11","11","3","11","11","11","11","2","1","5","3","1","2","4","11","11","11","1","11","11","11","2","11","3","2","1","15","1","2","5","1","4","3","1","1","1","stay home","3","2","1","1","nothing","3",,,"non_us1"
"KR","Gyeonggi","5b4692da-0123-3864-47d8-e939c132b4a4","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","5","4","5","3","11","11","11","11","11","1","3","2","11","11","1","5","3","2","4","1","11","11","1","3","2","11","11","11","11","11","3","2,8,13,14","2,3,4,5,6,8","2,8,13","4","2","5","1","3","1","1","1","Social distance, hand washing, take hydroxychloroquine ","1","2","1","3","efficacy of new drugs",,"1,2,3,4,5,6","3","non_us1"
"CN","Guangdong","66380514-f956-f820-e038-4f758a186d78","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","3","6","6","1","3","11","11","11","2","11","1","11","11","11","3","1","2","3","5","4","11","11","11","11","11","3","11","1","11","2","1,2","1,4,6,7,14","1,6,7,9,10,11,14","1,2,6,7,9","4","5","3","1","2","3","2","1","wash hand、wear a mask、avoid","3","2","2","2","no，thanks","2",,,"non_us1"
"JP","Osaka","4f2908ff-37fa-4d03-07ea-af2991f3f131","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","7","7","7","2","1","11","2","11","11","11","3","11","11","11","2","1","3","4","5","2","1","11","11","11","11","11","2","3","11","11","3","1","15","5","5","4","3","2","1","2","2","2",,"3","3","3","2","none",,,,"non_us1"
"CN","Shandong","20b67b5c-6aa7-721d-ea05-1ff0d779b4ac","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","1",-1,"2","6","2","2","11","11","11","11","1","3","11","11","11","2","4","2","1","5","3","3","11","11","11","11","11","2","11","1","11","2","1,2,3,5,7,8,9,10,11,12,13,14,15","4","1,2,3,4,9,12","3","1","2","5","4","2","2","1","2","1","2","2","2","无","1","3,4,5","1,4","non_us1"
"KR","Seoul","427a3cc2-7df4-19c2-4ddf-32ac2d6ec8f8","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","1",-1,"4","4","2","2","11","11","11","11","11","11","3","1","11","4","2","4","3","1","5","11","3","11","11","11","11","2","11","1","11","1","15","15","15","4","2","3","1","5","2","2","1","self-protecting tools and so on..","1","1","2","2","nothing","2",,,"non_us1"
"CN","Shandong","053806b2-4b95-02cd-b1b4-b3110139bea6","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","5","3","3","1","3","11","11","11","1","2","11","11","11","11","3","1","5","4","3","2","11","2","11","3","11","11","11","11","1","11","1","13","13","15","4","3","2","1","5","2","2","1","none","3","3","3","1","none","2",,,"non_us1"
"JP","Aichi","241d36c1-2551-5299-df42-e465f68655cf","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","7","7","7","2","2","1","11","11","11","11","11","11","3","11","2","5","4","3","1","2","1","11","11","3","11","11","11","11","2","11","1","15","15","14","4","5","3","2","1","1","1","1","マスク、手洗いの励行","3","2","1","2","上手につきあって、対応していくしかないかな。","2",,,"non_us1"
"AU","Queensland","77616761-0173-18a0-13de-5b89eaf7dc4c","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","3","5","5","2","2","11","11","3","11","1","11","11","11","11","1","1","2","4","5","3","2","11","11","11","3","11","11","1","11","11","3","4,9","4,5,6,8,9","4","1","5","3","4","2","3","3","2",,"3","2","2","2","Economic impact",,"5,6","1","non_us1"
"AU","Queensland","8e18a26f-4670-5de4-ad25-0bb18a30a5b8","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","4","6","6","4","1","11","2","11","11","11","11","3","11","11","1","3","1","2","5","4","11","11","11","11","1","3","11","11","2","11","1,2","4","4","4","1","5","4","3","2","2","1","1"," dfs","3","1","1","3","agsf","2",,,"non_us1"
"AU","Queensland","ef021b94-d89c-0717-d47e-6cd8ab179759","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","2","4","4","2","1","11","3","2","11","11","11","11","11","11","1","2","1","3","5","4","11","11","11","3","2","11","11","1","11","11","3","15","15","15","1","5","3","4","2","2","1","1","Socially isolated from any gatherings, kept my son home from.school, increased cleaning measures at home, changing out of work clothes before coming home ","2","2","1","2","No",,,,"non_us1"
"CN",,"0d7e7367-119d-ddbe-abb0-122a3c169f24","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","1",-1,"1","1","1","11","1","11","11","11","2","11","11","3","11","1","2","1","3","5","4","11","11","11","1","2","3","11","11","11","11","1,2","1","2","1,2,7,11,14","4","5","3","1","2","1","1","1","incretogeous","1","1","1","1","internal","2",,,"non_us1"
"CN",,"0f9c2753-4d61-2594-5356-e3783938a9f2","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","1",-1,"1","1","1","11","3","11","11","1","2","11","11","11","11","1","4","3","2","1","5","2","11","11","11","11","11","11","3","1","11","1","4","5","1,4,7,9,11","4","5","3","2","1","1","1","1","physician","1","1","1","1","cardiovascular","1",,,"non_us1"
"JP","Shiga","59d6323a-f3dc-2ead-0b1d-40652483d91a","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","7","7","2","2","1","3","11","11","2","11","11","11","11","11","1","4","2","3","1","5","1","11","11","11","11","11","3","11","2","11","3","15","15","15","5","2","1","4","3","1","1","2",,"2","2","2","2","no",,,,"non_us1"
"CN","Shandong","0598d05a-9ec6-c8d6-ede7-67e47091e859","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","1",-1,"2","2","1","3","11","11","11","1","2","11","11","11","11","3","4","5","2","1","3","1","11","11","11","3","11","11","11","2","11","3","3,7,12","14","7,13","5","4","3","1","2","3","2","1","出门都带口罩，回家一定用酒精消毒，经常全家消毒","2","1","4","2","控制住别国输入型病例",,,,"non_us1"
"CN","Shandong","1056b8c8-3cd7-8892-3bcd-d85e9f40c07b","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","1",-1,"1","1","1","1","11","11","11","3","11","11","2","11","11","4","4","2","1","3","5","1","11","11","11","2","11","3","11","11","11","1,2","1,2,5,6,7,8,9,10,11,12,14","1,3,4,5,6,9,11,13","3,4,6,8,9,10,11,13,14","1","3","2","4","5","1","1","1","no","2","2","1","1","ok","2","1,2,5,6","1,2,4","non_us1"
"AU","New South Wales","0692c2d4-3137-8277-e415-579757a7cd7b","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","3","5","6","2","1","11","11","11","11","2","11","11","11","3","2","1","4","5","3","2","1","2","3","11","11","11","11","11","11","11","1","4,10,15","2,4,8,15","10","4","5","3","2","1","1","1","1","More stringent hygiene, reduced patient exposure ","2","1","2","3",".","3","6","3","non_us1"
"JP","Aichi","c7839b51-9283-a152-67b0-47393b961a0d","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","5","6","6","2","1","11","11","11","11","3","2","11","11","11","1","4","3","2","1","5","11","1","11","2","3","11","11","11","11","11","3","15","15","15","3","4","2","1","5","2","3","1","masks,wash hands","2","1","2","2","none",,,,"non_us1"
"AU","Victoria","f4fa1885-8bb3-1077-27c8-f0e7ba3b7779","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","5","6","6","2","1","11","11","11","2","11","11","3","11","11","1","1","3","2","4","5","2","11","11","11","1","3","11","11","11","11","3","15","2,8,13","15","3","4","2","5","1","4","4","1","Shower once I get home ","2","1","2","3","No ",,"6","1","non_us1"
"AU","Western Australia","c9089b78-0a98-7aa8-9159-700dd51c10d6","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","5","6","6","3","1","11","11","11","11","11","11","2","11","3","1","1","2","5","3","4","11","3","1","11","11","11","11","2","11","11","1","15","1,4,7,8","7,8","5","4","3","1","2","1","1","1","use appropriate PPE","2","2","3","3","NO","4","6","2","non_us1"
"JP","Ibaraki","370f7ceb-a779-aac4-e131-7d5ada49af49","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","2",0,"6","6","2","1","2","3","11","11","11","11","11","11","11","3","4","3","1","5","2","11","11","11","1","11","2","11","11","3","11","3","15","15","15","2","5","3","4","1","3","2","1","Hand washing,Gargle,Wearing a mask","2","1","2","2","Need to add",,,,"non_us1"
"JP","Osaka","b2fa7112-de96-3258-5c15-055a80ada860","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","3","5","3","3","11","11","1","3","11","11","11","2","11","11","2","3","2","4","5","1","11","11","11","1","11","2","11","11","3","11","3","15","7","15","4","5","3","1","2","3","2","2",,"4","4","2","1","No",,,,"non_us1"
"IN","Tamil Nadu","fd36f311-60f6-9a6f-473a-a8c0106d3583","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","3","5","5","2","1","11","3","11","11","2","11","11","11","11","2","3","1","4","5","2","11","11","11","11","2","3","11","1","11","11","3","15","2,3,5,6,8","5,6","4","5","2","3","1","1","1","1","I do my chores myself. wash my dresses as soon as i get home from hospital. Have minimal contact with my family and i sleep alone.","2","1","2","2","When will WHO frame a treament consensus/guidelines to manage suspected patients and covid postive patients?",,"2","5","non_us1"
