"country","specialty","state","respondentId","surveyStatus","studyId","title","Q1","Q2","Q3","Q4","Q5-1","Q5-2","Q5-3","Q5-4","Q5-5","Q6","Q7","Q8","Q15","Q16","Q17","Q18","Q19","Q20","Q22","Q24-1","Q24-2","Q24-3","Q25","Q26","Q23","Q9","Q10-1","Q10-2","Q12-3","Q12-4","Q12-5","Q12-7","Q12-9","Q14","Q21","Q12-2","Q12-10","Q11","Q12-1","Q12-6","Q12-8"
"US","Anesthesiology","Florida","f0360be0-b9ae-4f14-a81f-ea69b61e445a","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","3","7","1","None yet",,,,,"3","1","2","4","1","2",,"4","1","1","1","1","2","6","2",,,,,,,,,,,,,,,,,
"US","Family Medicine / Practice (FP)","Georgia","b85e9d5b-8455-4eef-b0d4-18b57c3063df","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","2","5","1","PPE","Masks","Cleaning supplies ",,,"3","1,2,4","5","4","1","1","4","1,3,5","2","2","1","1","1","4","3","3","1","1,2,4,5","1,2,4,5,9",,"5","5",,"7","1","1","6",,,"2",,
"US","Gastroenterology","Illinois","276626f9-fafb-440c-a562-723a7193f2b1","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","4","6","1","I do not know about the specific supply in my institution but have heard of plaquenil, difficulty in getting tocilizumab, remdesivir.  Also shortages of precedex",,,,,"1","1","6","5","1","2",,"1,3","2","2","1","1","3","6","2","5",,,,,,,,,,"1",,,,,,
"US","Plastic & Reconstructive Surgery","California","0297073c-49cf-43e4-8d75-63f663865746","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","1",-1,"1","2",,,,,,"1","5",,,"2","2",,"5","1","2","3","3","3","6","1","1",,,,,,,,,,,,,,,,
"US","Pediatrics (excluding surgery)","Louisiana","dd2b2a1d-c7d4-4c5f-a5e0-182c83a92001","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","1","5","1","fentanyl","azithromycin",,,,"2","1","4","4","1","2",,"1,3,4,5,6","2","2","3","1","1","3","2","3",,,,,,,,,,"1",,,,,,
"US","Family Medicine / Practice (FP)","Indiana","e4706d07-59c2-4757-a0b0-03228cb60620","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","2","3","1","None ",,,,,"2","1","5","4","1","2",,"1,3,5,6","2","1","1","1","1","2","2",,,,,,,,,,,"1",,,,,,
"US","Physical Medicine & Rehabilitation (Physiatry)","Texas","b97ed4a0-01d5-4aa3-870a-49765a6d97f3","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","2","3","1","No idea",,,,,"1","5",,,"2","1","2","1,3,5,6","1","1","1","1","1","1","2",,,,,,,,,,,,,,,,,
"US","Family Medicine / Practice (FP)","Indiana","6b1076a8-77b4-41ed-a607-c4646af4dbb8","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","2","4","1","hydroxychloroquine",,,,,"2","2,4",,,"1","1","5","1,4,5,6","2","2","1","1","3","1","2","4","6","12","1,2,3,4,5,9","7","7","7",,"7","1","3","7",,,"7",,
"US","Internal Medicine","California","672c0285-7d8f-4e73-9ee6-61ba4a94bc0f","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","2","7","2",,,,,,"3","1,2,3,4","3","1","1","1","4","1,2,3,4,5,6","2","2","2","1","1","3","2","3","2","2,4,5,7,11","2,4,5,7,11",,"5","4","5",,"2","3","4",,"Vitamin C And zinc",,,
"US","Emergency Medicine","Colorado","5df89084-9edb-4353-9fc5-c2425bbedded","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","3","5","1","Azithromycin","Remdesivir ","Albuterol","Chloroquine","Propofol","2","3",,,"1","2",,"1,3,4,5,Signing an attestation before computer login stating that you are not experiencing any symptoms of COVID 19 such as new fever, cough, congestion, sore throat, vomiting or diarrhea that isn’t explained by known condition (I.e. seasonal allergies) and that falsely attesting to this statement could result in consequences including termination ","2","2","3","3","3","6","2","1","6","2,5","2,3,4,5,9","7","3","2",,"7","2","2","3",,,,,
"US","Anesthesiology","New York","1682329f-0285-466c-b3ec-dbc05349209e","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","1","5","2",,,,,,"3","2,3",,,"2","1","4","1,2,3,4,5,6","2","2","1","1","2","4","2","4","2","2,4,5","1,2,3,4,5,6,8,9","4","4","5",,"5","2,3","1","4",,,"4","5","4"
"US","Obstetrics & Gynecology","Missouri","6f279fb5-f402-48ca-86b9-9f8eca080a15","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","3","5","1","fentanyl","hcq",,,,"1","1","2","3","1","2",,"1,3,4,5,6","2","2","2","2","2","6","2","4",,,,,,,,,,"2",,,,,,
"US","Allergy & Immunology","Texas","353841a8-5571-412d-b663-178bfc8ccbf8","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","2","4","2",,,,,,"2","1","3","4","1","1","3","1,3,4,5,6,Significantly limited the entrance of visitors and opened only one back entrance for physicians and hospital employees where every would get temperature check, given a mask and should not wear any lab coats and also given gloves if needed at entrance and only entrance opened for all the others where people will get the similar checks like employees and hand sanitizers were placed at the entrance and also in several places like near elevators and hallways etc., to prevent spread of the virus. Social distancing is also well maintained and all these measures seem to be giving good results. All out patient and elective surgical procedures were cancelled to limit burden on the hospital resources like Personal Protective Equipment.","1","1","1","1","1","3","2",,,,,,,,,,,,,,,,,
"US","Emergency Medicine","Maryland","a8ea8fc0-ca93-4bc1-b992-84524de4b7a8","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","2","3","1","Hydroxychloroquine",,,,,"2","1,2,3","3","1","1","2",,"1,4,5,6","2","1","1","1","3","6","2",,"2","5","2,4",,"7","5",,,"1","1","7",,,,,
"US","Psychiatry","New York","a957ab12-b154-4307-ba3b-d572d51fc73b","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","3","5","1","Hdroxychloroquine",,,,,"1","5",,,"1","1","4","1","1","1","2","1","1","4","3",,,,,,,,,,,,,,,,,
"US","Physical Medicine & Rehabilitation (Physiatry)","Florida","e62f2f91-ecb2-4fc4-a48b-88e19d13c2e9","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","2",0,"3","2",,,,,,"3","1,2,3,4","4","3","2","1","1","7","1","2","2","2","2","6","2","3","6","1,2,3,4,5,6,7,8,9","1,2,3,4,5,6,7,8,9","7","7","7","7","7","1,2,3",,"7",,,"7","7","7"
"US","Ophthalmology","Georgia","55f73942-bc02-480d-9e12-147a655c3775","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","3","4","1","Plaquenil",,,,,"3","5",,,"3","1","4","3,4,5","2","1","3","1","1","3","1",,,,,,,,,,,"1",,,,,,
"US","Anesthesiology","Florida","b423df1c-2564-4970-b76a-7cecc67de996","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","4","5","1","all",,,,,"1","3",,,"1","2",,"7","2","1","2","2","2","1","2",,"1","2,4,5","2,4,5",,"7","4",,,"1","1","7",,,,,
"US","Ophthalmology","Pennsylvania","2c8d67f2-bd59-49a2-a81b-db2a5fbe98ed","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","1","3","1","propafol","hydroxychloroquine","azithromycin","ivermectin","timolol","1","5",,,"1","2",,"3,4,5,6","2","1","2","1","2","3","2",,,,,,,,,,,"1",,,,,,
"US","Pediatric Surgery","Ohio","93fdc227-d2f9-46c2-97cd-b9a36ca32c80","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","1",-1,"2","2",,,,,,"2","5",,,"1","2",,"1,3,4,5,6","2","1","3","3","3","1","1",,,,,,,,,,,"1",,,,,,
"US","Internal Medicine","Michigan","0801a56d-1dd8-44c8-812d-aa1fcb7d8bd0","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","2","1","1","Zpack","Plaquanil",,,,"1","1","3","3","3","1","4","1,3,5,6","2","2","1","1","1","6","2","3",,,,,,,,,,"1",,,,,,
"US","Anesthesiology","Mississippi","aa1dbb5a-0e77-4142-99bd-0461f712fcc8","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","3","4","1","hydroxychloraquine",,,,,"1","4",,,"1","2",,"5,6","2","1","1","1","1","1","2",,,,,,,,,,,"1",,,,,,
"US","Internal Medicine","Michigan","5d2d57b0-6360-4198-938d-c301a0c5934d","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","3","6","1","Plaquenil ","Azithromycin ",,,,"3","1","3","4","1","1","3","1,2,3,5,6","1","2","2","1","1","3","2","3",,,,,,,,,,,,,,,,
"US","General Surgery","California","816ae763-ba5f-480a-9faf-b629e67328ec","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","3","5","1","S",,,,,"1","5",,,"1","2",,"3","1","1","1","1","2","4","2",,,,,,,,,,,,,,,,,
"US","Pediatrics (excluding surgery) - Hematology Oncology","Maine","048c5986-d553-4f17-b30d-5f59398828df","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","2","7","1","Chloroquine",,,,,"1","1","4","1","2","2",,"1","2","2","1","2","2","5","2","5",,,,,,,,,,"1",,,,,,
"US","Cardiothoracic surgery - Thoracic Surgery","New York","50aa39bf-35de-4b55-aa46-19898f39c509","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","2","2","2",,,,,,"1","5",,,"2","2",,"1,3","1","1","1","1","1","2","2",,,,,,,,,,,,,,,,,
"US","Internal Medicine","California","eb278f50-8bfd-484b-9870-3e6a9c888f27","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","4","6","1","Chemotherapy",,,,,"2","1","6","4","1","1","3","1","1","1","3","3","3","6","3",,,,,,,,,,,,,,,,,
"US","Neurology","Massachusetts","d71574f0-ccc2-4950-90f8-10fbd1511b59","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","2","5","1","Hydroxychloroquine","Chloroquine","Azithromycin",,,"3","1,2,3,4","2","5","1","1","4","1,3,4,5,6","2","1","1","1","1","4","2",,"4","12","1,2,4",,"3",,,,"1","3","3",,,"4",,
"US","Radiology","New Jersey","e9bc41d4-7359-429b-ba29-3f2bed8edd84","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","1","3","1","NA ",,,,,"3","5",,,"1","1","5","4,5,6","2","1","1","1","2","6","2",,,,,,,,,,,"2",,,,,,
"US","Cardiology","Louisiana","5aafb596-12d1-4822-9826-5f378d1c46ff","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","3","5","1","Hydrochloroquine","PPE supplies",,,,"1","1,2,3","3","4","1","1","4","1,2,3,4,5,6","2","2","1","1","1","4","2","2","3","1,2,4,5","1,2,3,4,5","2","2","3",,,"2","2","2",,,"2",,
"US","Emergency Medicine - Medical Toxicology","Illinois","2220d3e8-62f2-4e7a-94fd-c583c6950c08","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","2",0,"3","1","Plaquenil ",,,,,"3","1,2,3","2","2","3","1","4","4","2","1","1","1","2","1","2",,"6","2,4","4,5",,"7","2",,,"1","3","7",,,,,
"US","Internal Medicine","California","00eedc62-10f5-4278-995e-1662f0cb2e47","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","5","4","1","Hydroxychloroquin","Zithromax","Oseltamivir",,,"1","1","4","3","2","2",,"1,2,3,4,5","1","1","3","3","3","5","2",,,,,,,,,,,,,,,,,
"US","Internal Medicine","New York","55c80a4e-76a9-4142-afbc-638d1a0ee6bf","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","1","4","1","Hydroxychloroquine",,,,,"2","1,2","2","2","1","1","4","1,2,3,4,5,6","2","2","1","1","1","3","1","4","1","2,4","8",,"7",,,,"2","1","7",,,,,"7"
"US","Physical Medicine & Rehabilitation (Physiatry)","New York","89921707-c5fd-43a5-ac7a-a7408abff9ac","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","1","5","1","Hydrochroloquine",,,,,"1","5",,,"1","1","3","1","2","2","1","1","1","3","2","2",,,,,,,,,,"1",,,,,,
"US","Ophthalmology","Kentucky","ec8e56f6-c97c-485e-aa1a-e48d783bb4a4","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","3","6","1","Norepi",,,,,"1","5",,,"1","2",,"1,2,3,4,5","2","1","1","1","2","3","2",,,,,,,,,,,"2",,,,,,
"US","Anesthesiology","New York","85867360-a747-423b-a4bd-164f66c2cb73","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","1","5","1","Propofol ",,,,,"1","5",,,"1","2",,"5,6","1","2","1","1","1","4","2","4",,,,,,,,,,,,,,,,
"US","Emergency Medicine - Medical Toxicology","New York","61b73b78-c444-4c5e-b4e4-c78eec605dda","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","2","5","1","Succinylcholine ","Propofol","Fentanyl","Rocuronium",,"1","1,3,4","2","1","1","1","3","1,3,4,6","2","1","1","1","2","3","2",,"6","1,2,5","1,2,4,5",,"3","4",,,"2","1","2",,,"1",,
"US","Internal Medicine","California","25798839-b4a1-496b-9747-10c0f37d916b","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","5","6","1","Hydroxychloroquine",,,,,"1","1","3","4","1","1","3","1,3,4","2","1","1","1","1","1","1",,,,,,,,,,,"1",,,,,,
"US","Ophthalmology","Missouri","954c3b4b-2090-44ef-baab-e0ad87be899e","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","2","3","2",,,,,,"3","5",,,"1","2",,"7","1","1","1","1","2","1","2",,,,,,,,,,,,,,,,,
"US","Family Medicine / Practice (FP)","Florida","f3f7f339-f1b6-4e4f-90b3-d6c3067bbfb3","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","2","3","1","tamiflu",,,,,"1","5",,,"1","2",,"3,4,6","1","2","2","1","1","6","3","2",,,,,,,,,,,,,,,,
"US","Dermatology","Ohio","17398d33-0de0-4f1c-9ed6-6202474c4607","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","3","4","1","Chloroquine ","Tylenol ","Azirhromyicin",,,"1","5",,,"1","1","4","1,5,6","1","1","1","2","3","2","2",,,,,,,,,,,,,,,,,
"US","Internal Medicine","Colorado","2a7b7b35-9c73-42b2-a434-18352e5f4482","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","2",0,"2","1","Tamiflu","Chloroquine","Azithromycin",,,"1","5",,,"1","1","4","1,3,4,5","2","1","2","3","3","6","1",,,,,,,,,,,"2",,,,,,
"US","Gastroenterology","New Jersey","7372b5e8-b1fd-4d2a-90f5-46263bff1f4b","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","1","3","1","Hydroxychloroquine",,,,,"2","1","3","3","1","1","3","1","2","2","3","2","2","3","2","4",,,,,,,,,,"1",,,,,,
"US","Internal Medicine","Wisconsin","566c4505-43c4-4b4d-be79-e802f85ce5fe","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","3","7","1","Plaquenil","Cloroquine","Azithromycin","Albuterol",,"1","1,2","6","5","1","1","5","1,3,4,5,6","2","2","2","2","2","6","3","4","1","2,5","2,4,5",,"3","3",,,"1","3","3",,,,,
"US","Radiology","Connecticut","ce646754-63a9-4afd-a58e-5bb3ae510fb6","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","2","7","1","Chloroquine ","Zithromax ",,,,"1","1","4","4","1","2",,"3,4","1","2","1","2","2","3","2","3",,,,,,,,,,,,,,,,
"US","Otolaryngology (ORL / ENT)","California","bd87cd02-8df8-47e5-8e29-ed154a6d8314","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","2",0,"4","1","Hydroxychloroquine",,,,,"1","1,2,4","4","3","2","1","4","1,2,3,4,5","2","2","1","1","1","6","2","2","1","5","2,4,5",,"7","4",,,"1","1","7",,,,,
"US","Obstetrics & Gynecology","Michigan","f0c0b5bc-406f-4a6b-ac32-89f8dd338803","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","2","5","1","Unknown",,,,,"2","5",,,"1","1","4","1,3,5,6","2","1","2","2","3","6","2",,,,,,,,,,,"3",,,,,,
"US","Neurology","New Jersey","4248dd09-6a12-4f51-9d17-28074f0ffe28","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","2",0,"7","1","Not sure",,,,,"1","5",,,"1","1","4","6","2","1","1","1","1","3","2",,,,,,,,,,,"1",,,,,,
"US","Internal Medicine","Georgia","876c961c-36f1-470a-a430-128d2fd3077d","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","3","5","1","I am not worried ",,,,,"2","1,3","2","4","2","2",,"4","2","1","1","1","1","6","3",,"1","2,3,4,5","12","7","7","3",,,"1","1","7",,,,,
"US","Cardiology","Maryland","8c3cae2e-ad19-491e-b6b3-7d17e0807051","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","2","3","1","Remdesivir",,,,,"3","4",,,"1","2",,"1,3,4,5,6","1","2","1","1","1","4","2","3",,,,,,,,,,,,,,,,
"US","Orthopedic Surgery","New York","6db3e9a8-8770-47bf-b74d-32c9fc3af10b","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","3","5","1","All",,,,,"2","1,3,4","5","3","1","1","2","6","2","2","1","1","2","3","2","3","6","2,4,5","2,4,5",,"5","4",,,"1","3","4",,,,,
"US","Internal Medicine","New Jersey","69761dc0-adc9-4387-b107-71944b6ac725","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","3","4","2",,,,,,"2","1,2,3","4","5","2","1","5","1,3,5","2","2","1","1","1","3","1","1","4","2,4,5,9,11","2,4,5,9,11",,"3","4",,"4","1,2","3","3",,"Zinc vitamin c & d ",,,
"US","Neurology","Florida","54c39f24-d7fa-47a3-9d42-8f891b5af86c","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","2","3","2",,,,,,"1","1","5","3","2","2",,"3,5,6","1","1","1","1","2","4","2",,,,,,,,,,,,,,,,,
"US","General Surgery","New York","73d0dd01-2e4e-4981-9cac-31a7f5874d0d","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","2","2","1","Azithromycin",,,,,"2","5",,,"1","2",,"3,4,5,6","2","1","1","1","3","3","2",,,,,,,,,,,"1",,,,,,
"US","Rheumatology","Missouri","a4d6c7d9-47bd-43a7-a4e3-8299d2c13173","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","7","3","2",,,,,,"3","5",,,"1","2",,"3,5","2","1","2","3","2","6","2",,,,,,,,,,,"1",,,,,,
"US","Neurology","Florida","fe22cf92-8b49-4da1-a26c-19bc306ef9dc","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","2","5","1","MS for vent patients",,,,,"1","5",,,"2","2",,"6","1","1","1","1","2","3","3",,,,,,,,,,,,,,,,,
"US","Emergency Medicine","California","3282ea44-171c-4fd2-b8a1-35148c840d7f","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","2","6","2",,,,,,"2","1,3","2","4","1","2",,"1,3,4,5,6","1","1","1","1","1","3","2",,"1","2,4,5","2,4,5,7",,"2","3","7",,"2",,"2",,,,,
"US","Pediatrics (excluding surgery)","Florida","f627bec2-7957-4b94-9b65-0d888d03b860","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","4","6","1","Vecuronium",,,,,"2","1","6","4","1","2",,"1","1","1","3","3","3","6","3",,,,,,,,,,,,,,,,,
"US","Family Medicine / Practice (FP)","Texas","c8ea7605-1ca4-41d4-ac54-ecb4547340e0","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","3","7","1","azithromycin","hydroxychloroquine",,,,"1","5",,,"1","2",,"moving to telemedicine only","1","1","3","3","3","6","3",,,,,,,,,,,,,,,,,
"US","Internal Medicine","Pennsylvania","9bf1a004-4273-43d7-9bb0-68f8b81d33ad","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","2","3","1","Hydroxychloroquine",,,,,"1","5",,,"1","2",,"1,3,6","1","1","1","1","1","6","2",,,,,,,,,,,,,,,,,
"US","Anesthesiology","Puerto Rico","f59f3b54-cf87-4e0e-8731-9d81934e9eff","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","3","4","1","Plaquenil","Azithromycin",,,,"1","5",,,"1","2",,"1,2,3,6","1","1","3","3","3","6","3",,,,,,,,,,,,,,,,,
"US","General Practice (GP)","Texas","66c24207-e52e-4082-af91-234ec2020329","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","4","5","1","versed","succinylcholine","zithromax",,,"1","1,2,4","3","5","1","2",,"1,2,3,4,5,6","2","1","1","3","2","1","2",,"1","2","12",,,,,,,"1","7",,,,,
